date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:35	27155/27155	---M--	200	added ('OK')	image/jpeg	etag:%22ea86e6063ee187995e70e8741ff59cbe%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0ea74bba0225b949ee203_Gwinnett-Village.jpg	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0ea74bba0225b949ee203_Gwinnett-Village.jpg	(from https://www.handypro.com/our-story/blog)
15:54:35	44907/44907	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2021:29:44%20GMT	https://www.handypro.com/post/walk-in-tub-vs-transition-tub-which-one-is-best-for-you	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/post/walk-in-tub-vs-transition-tub-which-one-is-best-for-you.html	(from https://www.handypro.com/our-story/blog)
15:54:36	134847/134847	---M--	200	added ('OK')	image/jpeg	etag:%22fd1c07230bde8f6bbb979d21fa13a7de%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0eab61127a4430511ab0e_f2e3c258-5085-4c38-805d-8c46b663183b.2108061608417.jpg	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0eab61127a4430511ab0e_f2e3c258-5085-4c38-805d-8c46b663183b.2108061608417.jpg	(from https://www.handypro.com/our-story/blog)
15:54:36	47633/47633	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2021:29:45%20GMT	https://www.handypro.com/post/looking-for-a-handyman-here-is-what-to-look-for	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/post/looking-for-a-handyman-here-is-what-to-look-for.html	(from https://www.handypro.com/our-story/blog)
15:54:38	47458/47458	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2021:29:45%20GMT	https://www.handypro.com/post/5-tips-for-coffee-shop-owners-by-coffee-shop-owners	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/post/5-tips-for-coffee-shop-owners-by-coffee-shop-owners.html	(from https://www.handypro.com/our-story/blog)
15:54:38	207668/207668	---M--	200	added ('OK')	image/png	etag:%22627dcb03b51448540619e88dacfdee09%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0eb1ba6d52d22dac38847_local-02.2108061606453.png	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0eb1ba6d52d22dac38847_local-02.2108061606453.png	(from https://www.handypro.com/our-story/blog)
15:54:39	49928/49928	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2018:26:19%20GMT	https://www.handypro.com/post/quarantine-friendly-home-upgrades	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/post/quarantine-friendly-home-upgrades.html	(from https://www.handypro.com/our-story/blog)
15:54:39	138955/138955	---M--	200	added ('OK')	image/jpeg	etag:%221fca5e1a5245a409bd7962ca5967df6f%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0eae4720dd4f428084ef2_contractor.2106140939490.jpg	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0eae4720dd4f428084ef2_contractor.2106140939490.jpg	(from https://www.handypro.com/our-story/blog)
15:54:40	150242/150242	---M--	200	added ('OK')	image/png	etag:%227a9b6799cc4fac2e2038c244497c0cae%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0eb79150963959b3a83a1_picture1%5B1%5D.2108061556329.png	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0eb79150963959b3a83a1_picture1[1].2108061556329.png	(from https://www.handypro.com/our-story/blog)
15:54:40	47672/47672	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2021:29:46%20GMT	https://www.handypro.com/post/the-best-home-improvement-projects-for-spring	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/post/the-best-home-improvement-projects-for-spring.html	(from https://www.handypro.com/our-story/blog)
15:54:41	47925/47925	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2021:29:45%20GMT	https://www.handypro.com/post/when-is-the-best-time-to-get-your-gutters-cleaned	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/post/when-is-the-best-time-to-get-your-gutters-cleaned.html	(from https://www.handypro.com/our-story/blog)
15:54:42	331537/331537	---M--	200	added ('OK')	image/png	etag:%2251584005caf050a73da2859cd60900ce%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0ebac74f29038218e41db_213.2108061551437.png	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0ebac74f29038218e41db_213.2108061551437.png	(from https://www.handypro.com/our-story/blog)
15:54:42	55049/55049	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2021:29:45%20GMT	https://www.handypro.com/post/revitalize-with-purpose-budget-friendly-renovations-and-energy-saving-upgrades	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/post/revitalize-with-purpose-budget-friendly-renovations-and-energy-saving-upgrades.html	(from https://www.handypro.com/our-story/blog)
15:54:43	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:54:42%20GMT	https://www.handypro.com/local-service-category/farmington-hills-handyman-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service-category/farmington-hills-handyman-services.1a0.delayed	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:43	477424/477424	---M--	200	added ('OK')	image/jpeg	etag:%22f47a49152ac634818b57acb35e09e82d%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0ebdbbe6aabb561d680db_gutter-hero-1250x1047.2108061602037.jpg	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64f0ebdbbe6aabb561d680db_gutter-hero-1250x1047.2108061602037.jpg	(from https://www.handypro.com/our-story/blog)
15:54:43	54935/54935	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202025%2014:57:03%20GMT	https://www.handypro.com/local-service-category/farmington-hills-home-modification	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service-category/farmington-hills-home-modification.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:44	54055/54055	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2006:07:36%20GMT	https://www.handypro.com/local-service-category/farmington-hills-commercial-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service-category/farmington-hills-commercial-services.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:44	61225/61225	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:39:00%20GMT	https://www.handypro.com/local-service/farmington-hills-handyman-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-handyman-services.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:44	57360/57360	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202025%2017:12:58%20GMT	https://www.handypro.com/local-service/farmington-hills-painting	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-painting.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:45	58702/58702	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Feb%202025%2008:13:01%20GMT	https://www.handypro.com/local-service/farmington-hills-drywall-repair	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-drywall-repair.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:45	57175/57175	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Feb%202025%2008:13:42%20GMT	https://www.handypro.com/local-service/farmington-hills-carpentry	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-carpentry.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:46	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:54:46%20GMT	https://www.handypro.com/local-service/farmington-hills-plumbing-fixtures	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-plumbing-fixtures	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:46	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:54:46%20GMT	https://www.handypro.com/local-service/farmington-hills-electrical-lighting	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-electrical-lighting	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:47	60871/60871	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2013:48:25%20GMT	https://www.handypro.com/local-service/farmington-hills-furniture-assembly	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-furniture-assembly.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:47	58653/58653	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:39:10%20GMT	https://www.handypro.com/local-service/farmington-hills-exterior-home-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-exterior-home-services.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:48	59664/59664	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Feb%202025%2005:52:30%20GMT	https://www.handypro.com/local-service/farmington-hills-other-handyman-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-other-handyman-services.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:48	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:54:48%20GMT	https://www.handypro.com/local-service/farmington-hills-home-modification	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-home-modification	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:49	56638/56638	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2016:59:01%20GMT	https://www.handypro.com/local-service/farmington-hills-mobility-ramps	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-mobility-ramps.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:49	56240/56240	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2022:02:09%20GMT	https://www.handypro.com/local-service/farmington-hills-accessibility-lifts	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-accessibility-lifts.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:50	55498/55498	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202025%2019:56:09%20GMT	https://www.handypro.com/local-service/farmington-hills-ceiling-lift-installation	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-ceiling-lift-installation.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:51	55444/55444	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:39:19%20GMT	https://www.handypro.com/local-service/farmington-hills-vertical-platform-lift-installation	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-vertical-platform-lift-installation.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:51	56104/56104	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:39:21%20GMT	https://www.handypro.com/local-service/farmington-hills-stair-lift-installation-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-stair-lift-installation-services.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:52	55953/55953	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:39:23%20GMT	https://www.handypro.com/local-service/farmington-hills-bathroom-accessibility-remodeling	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-bathroom-accessibility-remodeling.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:52	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:54:52%20GMT	https://www.handypro.com/local-service/farmington-hills-grab-bars-accessories	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-grab-bars-accessories	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:53	55585/55585	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2022:57:18%20GMT	https://www.handypro.com/local-service/farmington-hills-walk-in-showers	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-walk-in-showers.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:54	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:54:54%20GMT	https://www.handypro.com/local-service/farmington-hills-transition-tub	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-transition-tub	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:54	55620/55620	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202025%2013:55:25%20GMT	https://www.handypro.com/local-service/farmington-hills-other-home-modifications	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/farmington-hills-other-home-modifications.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:55	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:54:55%20GMT	https://www.handypro.com/local-reviews/farmington-hills	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-reviews/farmington-hills	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:55	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:54:55%20GMT	https://www.handypro.com/local-gallery/farmington-hills	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/farmington-hills	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:56	36072/36072	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:39:37%20GMT	https://www.handypro.com/location-team/farmington-hills	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/location-team/farmington-hills.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:57	47814/47814	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202025%2014:51:55%20GMT	https://www.handypro.com/contact-us/farmington-hills	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/contact-us/farmington-hills.html	(from https://www.handypro.com/local-service/farmington-hills-tv-mounting-installation)
15:54:58	178154/178154	---M--	200	added ('OK')	image/jpeg	etag:%226c71bae71c7353d407a515f99fc42152%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64e4ebbb0031679c8553f6ab_keith-deb-01.jpeg	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/64e4ebbb0031679c8553f6ab_keith-deb-01.jpg	(from https://www.handypro.com/locations/farmington-hills)
15:54:59	55464/55464	---M--	200	added ('OK')	image/jpeg	etag:%22d805621b75b43a9ec5de94f2a72ec876%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20dfee/64dd124591b3ca8e6316762b_content-12.2107121252494%20(1).jpg	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20dfee/64dd124591b3ca8e6316762b_content-12.2107121252494%20(1).jpg	(from https://www.handypro.com/locations/farmington-hills)
15:55:02	474433/474433	---M--	200	added ('OK')	image/jpeg	etag:%229dd1b6eee9e86e94d5820796241091c8%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/658ecfcfc4c1c4b70ce5f846_pexels-cottonbro-studio-4835442.jpg	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/658ecfcfc4c1c4b70ce5f846_pexels-cottonbro-studio-4835442.jpg	(from https://www.handypro.com/locations/farmington-hills)
15:55:02	60453/60453	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202025%2019:19:01%20GMT	https://www.handypro.com/local-service/fort-lauderdale-handyman-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-handyman-services.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:03	56588/56588	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2002:26:48%20GMT	https://www.handypro.com/local-service/fort-lauderdale-painting	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-painting.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:03	57930/57930	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202025%2013:47:38%20GMT	https://www.handypro.com/local-service/fort-lauderdale-drywall-repair	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-drywall-repair.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:04	56403/56403	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2023:01:54%20GMT	https://www.handypro.com/local-service/fort-lauderdale-carpentry	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-carpentry.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:04	1046632/1046632	---M--	200	added ('OK')	image/jpeg	etag:%224237086d6246eaa25ffa7148440af0ce%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/658ed0b132cb3de9f099f02a_pexels-cottonbro-studio-5780771.jpg	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/658ed0b132cb3de9f099f02a_pexels-cottonbro-studio-5780771.jpg	(from https://www.handypro.com/locations/farmington-hills)
15:55:04	59095/59095	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202025%2016:33:45%20GMT	https://www.handypro.com/local-service/fort-lauderdale-plumbing-fixtures	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-plumbing-fixtures.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:04	57645/57645	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2021:37:28%20GMT	https://www.handypro.com/local-service/fort-lauderdale-electrical-lighting	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-electrical-lighting.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:04	60099/60099	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:39:50%20GMT	https://www.handypro.com/local-service/fort-lauderdale-furniture-assembly	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-furniture-assembly.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:05	56489/56489	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202025%2015:31:19%20GMT	https://www.handypro.com/local-service/fort-lauderdale-tv-mounting-installation	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-tv-mounting-installation.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:05	57881/57881	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202025%2000:19:32%20GMT	https://www.handypro.com/local-service/fort-lauderdale-exterior-home-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-exterior-home-services.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:06	58892/58892	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2020:13:13%20GMT	https://www.handypro.com/local-service/fort-lauderdale-other-handyman-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-other-handyman-services.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:06	52383/52383	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202025%2017:30:40%20GMT	https://www.handypro.com/local-service-category/fort-lauderdale-handyman-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service-category/fort-lauderdale-handyman-services.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:07	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:55:07%20GMT	https://www.handypro.com/local-service/fort-lauderdale-home-modification	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-home-modification	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:07	55866/55866	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:39:57%20GMT	https://www.handypro.com/local-service/fort-lauderdale-mobility-ramps	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-mobility-ramps.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:08	1528307/1528307	---M--	200	added ('OK')	image/jpeg	etag:%221bd2aa1065c55de070a19c8811770c46%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/658ed0199c559cf0d6efb09b_pexels-chris-j-mitchell-1528361.jpg	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/658ed0199c559cf0d6efb09b_pexels-chris-j-mitchell-1528361.jpg	(from https://www.handypro.com/locations/farmington-hills)
15:55:08	55468/55468	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202025%2002:41:06%20GMT	https://www.handypro.com/local-service/fort-lauderdale-accessibility-lifts	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-accessibility-lifts.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:09	54726/54726	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:40:01%20GMT	https://www.handypro.com/local-service/fort-lauderdale-ceiling-lift-installation	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-ceiling-lift-installation.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:09	54672/54672	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:40:03%20GMT	https://www.handypro.com/local-service/fort-lauderdale-vertical-platform-lift-installation	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-vertical-platform-lift-installation.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:10	55332/55332	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202025%2017:24:55%20GMT	https://www.handypro.com/local-service/fort-lauderdale-stair-lift-installation-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-stair-lift-installation-services.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:10	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:55:10%20GMT	https://www.handypro.com/local-service/fort-lauderdale-bathroom-accessibility-remodeling	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-bathroom-accessibility-remodeling	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:11	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:55:11%20GMT	https://www.handypro.com/local-service/fort-lauderdale-grab-bars-accessories	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-grab-bars-accessories	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:12	54813/54813	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202025%2022:38:26%20GMT	https://www.handypro.com/local-service/fort-lauderdale-walk-in-showers	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-walk-in-showers.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:12	55250/55250	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:40:12%20GMT	https://www.handypro.com/local-service/fort-lauderdale-transition-tub	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-transition-tub.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:13	54848/54848	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2023:31:46%20GMT	https://www.handypro.com/local-service/fort-lauderdale-other-home-modifications	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/fort-lauderdale-other-home-modifications.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:13	53688/53688	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202025%2014:50:01%20GMT	https://www.handypro.com/local-service-category/fort-lauderdale-home-modification	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service-category/fort-lauderdale-home-modification.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:14	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:55:14%20GMT	https://www.handypro.com/local-reviews/fort-lauderdale	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-reviews/fort-lauderdale	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:15	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2011:55:14%20GMT	https://www.handypro.com/local-gallery/fort-lauderdale	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/fort-lauderdale	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:15	35485/35485	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2014:40:21%20GMT	https://www.handypro.com/location-team/fort-lauderdale	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/location-team/fort-lauderdale.html	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:16	23176/23176	---M--	200	added ('OK')	image/png	etag:%2230fb9b7b20eb65ff70c861145b1d854a%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/652595aa7d64fa294f95d797_650c4392a3f43b3cc2a276d7_Entrepreneur%2520Franchise%2520500.png	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/652595aa7d64fa294f95d797_650c4392a3f43b3cc2a276d7_Entrepreneur%20Franchise%20500.png	(from https://www.handypro.com/locations/fort-lauderdale)
15:55:17	8141/8141	---M--	200	added ('OK')	image/png	etag:%22e027cad8565faa28cca19ed2cd917ae5%22	https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/652595aa7d64fa294f95d792_650b5625caa7543d0fd2ec84_HandyPro%2520google%2520rating.png	D:/downloaded%20templets/handy%20services/handypro/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/652595aa7d64fa294f95d792_650b5625caa7543d0fd2ec84_HandyPro%20google%20rating.png	(from https://www.handypro.com/locations/fort-lauderdale)
